0,33
9679
21	0	12
-29	49	12
51	55	-70
78	-46	3
-64	67	28
17	-14	29
61	-18	-8
55	-50	29
4	34	-5
20	-31	43
-39	-1	70
-58	37	51
-38	7	61
-85	39	74
-6	81	-41
-100	-89	-84
99	34	-95
60	67	-90
-70	53	47
16	95	-76
-24	53	3
-50	77	4
-100	-40	-60
-19	85	-33
-100	-30	-88
-100	-69	-96
36	-68	64
20	-12	25
92	-70	13
57	69	-89
58	-95	69
26	-68	73
98	-32	-30
83	-19	-28
49	60	-73
-73	13	89
42	41	-48
-29	-35	93
-81	91	20
-11	4	38
46	4	-16
-83	96	17
-95	95	30
-43	-23	95
-41	100	-26
-15	71	-23
75	-76	35
31	-1	3
92	-92	34
-40	-5	75
-76	95	11
35	-3	2
96	5	-64
46	84	-93
29	9	-4
-56	25	61
13	-14	33
61	-29	2
-26	-12	68
-40	73	-1
-66	-2	96
-1	-34	66
90	-3	-50
-83	33	78
-43	86	-11
-8	41	0
20	-64	75
-77	71	36
-2	-26	59
29	55	-49
88	-11	-41
-23	8	46
-37	-26	92
-17	62	-12
58	-29	5
-49	-7	85
82	-62	14
74	-79	38
98	-58	-5
-18	62	-11
-10	-26	67
80	-40	-5
-85	23	90
-51	44	38
-100	-61	-18
81	29	-73
-9	-12	52
0	-10	41
-77	33	73
-100	-77	-60
65	16	-45
-68	12	85
-54	15	68
-21	46	7
7	53	-26
-100	-69	-64
-45	37	38
72	-81	43
100	-38	-26
27	-41	46
-65	-2	96
-93	68	54
12	53	-31
53	49	-66
-20	-25	75
-23	74	-18
-100	-7	-57
35	-58	55
43	-8	-1
-64	76	19
64	-80	49
51	-96	77
-59	41	48
17	15	1
23	70	-58
24	-46	54
78	-79	35
-7	22	17
57	67	-87
3	22	7
-45	94	-16
-42	83	-9
91	-57	1
-17	-15	63
40	-50	43
-47	77	2
-57	57	30
84	-56	6
-6	58	-19
78	-14	-28
79	24	-66
-53	38	45
95	-79	18
40	46	-51
-64	58	36
-100	-97	-56
34	-27	26
46	-68	54
-60	87	4
7	7	18
-88	44	73
26	-43	49
100	-59	-6
36	8	-10
-21	24	29
-100	-82	-94
-11	-36	77
96	-72	11
-14	38	8
68	-19	-14
-89	93	26
38	12	-16
-22	76	-21
91	-3	-51
37	-36	32
-54	9	74
-92	66	55
-82	66	46
4	-60	86
-7	-60	97
47	-20	7
78	-82	38
84	-3	-45
-92	59	62
-27	55	4
79	20	-62
68	-48	14
35	22	-23
-71	87	15
-65	33	61
-73	46	56
60	4	-29
-90	59	60
-16	-38	84
66	61	-90
10	88	-63
97	10	-70
-100	-36	-34
61	38	-63
6	93	-64
-38	35	34
63	63	-89
-3	-12	46
-20	-32	82
-8	53	-12
-70	100	1
95	-82	22
18	66	-49
-94	89	35
-52	80	3
-3	6	29
-36	92	-23
-72	6	94
-33	4	59
-67	94	4
86	-33	-17
69	-74	38
-95	34	89
-46	-8	83
-36	46	21
59	-15	-10
-75	67	38
55	-21	0
0	54	-21
-44	-17	90
23	68	-56
14	-71	88
51	10	-26
12	-23	43
51	-62	43
19	66	-50
92	37	-91
-57	24	63
60	-57	31
99	-78	14
-33	32	32
60	-45	18
67	49	-79
77	-63	20
-70	61	39
-83	98	15
-58	39	49
98	-64	1
41	10	-16
-86	49	66
95	-95	34
-100	-51	-96
24	22	-12
19	21	-7
-100	24	-98
29	-26	30
-52	51	32
-51	33	48
100	68	83
-36	-17	83
35	52	-52
-100	-37	-91
32	-34	35
-9	46	-4
64	63	-90
72	38	-73
80	-78	32
39	50	-53
42	-92	82
31	49	-45
41	-42	34
47	-48	34
60	-39	13
91	-13	-41
-76	52	53
97	-42	-19
-40	22	48
-40	-21	90
-72	48	54
-98	44	82
100	93	92
-16	5	42
87	-12	-39
-48	21	57
78	52	-92
4	65	-35
-28	89	-28
34	10	-10
7	71	-44
-34	67	-1
-51	-7	87
-22	-10	62
-1	-30	62
-79	22	85
-100	-38	-95
-68	78	21
-7	-29	67
-17	34	15
-47	67	11
-100	-82	-49
-10	65	-22
75	44	-82
48	-74	58
99	-34	-29
73	-82	42
40	-21	15
-48	61	18
-53	41	43
-89	45	72
77	-44	2
-88	84	34
8	-53	76
-100	-30	-62
39	-56	49
41	-37	29
47	-97	82
-17	-46	92
24	-43	51
17	30	-13
46	68	-78
86	-90	38
73	-7	-30
-77	33	73
-55	-11	94
49	-91	74
-78	22	85
-17	22	26
-100	-32	-35
-94	73	50
-95	60	64
98	-76	13
31	-67	67
27	87	-78
94	29	-85
47	-73	58
60	-65	38
-32	54	10
-100	-34	-83
-67	84	14
-9	-27	66
-49	6	72
64	16	-44
57	64	-84
-36	13	54
6	-26	52
-15	98	-49
70	15	-49
25	-83	89
73	-55	16
53	-44	25
75	34	-72
-23	-46	98
54	6	-25
50	-22	6
40	-78	70
-100	69	60
91	16	-70
13	76	-54
-18	72	-21
-18	-32	80
90	-11	-43
25	56	-46
-20	47	5
64	43	-71
-56	77	10
-35	5	60
-4	-57	91
-25	-16	71
-62	79	14
12	-30	49
92	-5	-50
-40	-21	90
-79	98	12
61	-79	51
90	-22	-32
-79	47	61
76	-56	14
-16	46	3
61	-27	1
66	-60	27
58	-83	57
7	-35	59
28	75	-68
48	34	-47
-25	-28	82
87	1	-52
4	33	-4
-49	-20	98
61	5	-31
90	42	-94
34	-25	24
30	-40	42
-39	26	44
-51	2	78
42	-19	11
20	-77	87
96	-33	-27
-90	88	32
13	-20	39
-56	46	40
6	18	9
86	-75	23
-25	-33	88
100	86	91
9	72	-47
88	33	-84
-29	62	-1
-80	19	89
35	31	-32
97	-60	-2
67	-86	52
5	46	-17
-10	71	-28
-8	-17	56
2	54	-23
-55	32	53
-46	-13	88
18	89	-72
46	-78	64
-84	44	69
97	-47	-15
17	77	-59
-25	45	12
86	-62	10
76	-89	46
72	28	-63
-43	33	41
88	-17	-35
86	30	-78
-47	90	-11
83	23	-69
-12	-29	71
-64	-5	97
84	51	-97
-56	77	10
-12	82	-36
-100	-29	-42
-89	95	24
72	-89	50
66	-64	32
-51	82	1
-14	0	45
77	58	-97
98	-44	-18
-41	70	3
-100	-72	-4
-100	-90	-67
15	4	14
62	-94	64
-99	38	89
-100	-77	-21
-53	5	77
-78	17	90
3	99	-67
-14	92	-44
-33	-26	88
-47	39	39
21	-17	29
-37	94	-24
49	-59	43
-79	17	90
15	9	9
-67	14	81
-9	71	-28
-100	-93	-99
100	98	95
41	-32	24
-93	83	39
98	-28	-34
25	-9	17
-67	51	46
-37	36	32
21	-61	71
-60	4	85
22	-90	98
77	-100	56
-59	77	13
77	23	-64
-100	-44	-25
-61	88	4
-62	-1	92
-3	32	4
-100	-70	-73
-96	55	69
95	8	-66
24	-90	97
71	-27	-9
-91	45	75
35	-18	16
-92	87	35
73	0	-37
-4	12	24
-100	-62	-55
-80	90	20
-58	90	-1
-60	88	3
-54	-8	91
4	-9	37
55	-43	21
-21	11	41
-36	53	15
0	-47	78
-99	80	48
-70	29	70
98	-62	-1
33	-13	14
-92	43	77
-24	-43	96
-14	-43	87
23	32	-21
79	-66	21
24	-43	51
-75	90	15
-10	43	0
78	18	-59
-37	-23	89
44	-70	58
100	70	81
-35	46	20
-2	67	-31
99	-41	-22
17	-69	83
87	-10	-41
-77	69	38
-73	67	36
54	-22	2
-91	29	90
5	-25	51
-93	60	61
27	78	-69
72	-85	46
88	-90	36
100	93	98
90	-84	28
-46	-5	81
-30	15	46
-79	71	38
-96	77	48
-86	94	22
32	23	-20
21	-36	47
-22	37	17
75	-57	16
-88	63	54
69	-66	30
-53	44	40
-96	48	76
-6	-53	89
-74	66	38
37	3	-6
49	72	-84
-73	56	47
-100	-34	-98
-39	19	51
73	-47	8
41	-3	-4
-100	-83	-95
-5	-65	100
-100	77	52
-45	31	44
10	-35	56
76	-10	-30
-100	-9	-66
96	4	-63
-25	30	26
50	-74	57
47	37	-49
83	-25	-23
-100	-42	-80
96	-32	-28
47	-71	56
-99	73	55
-100	-84	-99
-75	51	53
8	15	10
100	86	94
69	-53	18
-17	9	39
85	40	-87
60	53	-76
-34	-8	72
-27	98	-38
59	2	-26
87	-30	-21
-100	-9	-65
-46	34	42
60	-67	40
-13	80	-33
29	6	-1
-100	-72	-33
76	-61	19
-38	77	-7
68	3	-36
18	77	-60
88	44	-94
-43	32	42
43	-7	-2
-41	81	-8
-100	-37	-67
56	-68	45
75	-75	34
-5	-10	46
86	-23	-27
-79	89	20
-53	99	-14
-76	39	66
56	-23	1
44	5	-14
-73	100	4
-100	-92	-16
-44	100	-23
77	1	-42
49	-86	69
100	73	59
71	31	-66
-55	82	4
0	-51	82
-16	-17	63
15	85	-65
-100	-28	-91
-9	36	6
37	-79	73
-35	-32	96
80	-34	-11
92	-87	29
-17	89	-38
58	30	-52
-40	34	37
22	74	-61
-24	-47	100
-12	65	-20
-79	48	60
77	-63	20
91	-18	-37
-43	-26	98
79	52	-93
-23	63	-8
40	72	-76
-100	-97	-61
-43	36	37
-29	95	-33
1	60	-27
-98	46	80
-44	38	37
71	-77	39
87	-47	-5
-62	-6	97
-100	-47	-56
95	-97	36
19	70	-54
-45	22	53
92	-39	-17
3	2	27
97	17	-77
-14	-42	86
99	22	-83
82	-42	-5
-100	15	-82
69	-79	43
-51	95	-12
-100	-71	-17
6	87	-58
64	18	-46
85	-75	24
27	-46	51
20	-86	97
-16	47	2
100	60	69
-85	18	95
-100	-46	-57
33	-66	65
-84	28	84
2	-30	59
-38	-21	89
0	-5	37
-2	49	-14
49	-93	76
-70	51	49
-89	39	78
9	-54	76
31	46	-42
-79	75	34
53	13	-31
98	-17	-44
-92	86	35
-47	41	37
75	-35	-5
-22	-29	81
23	1	9
-25	14	42
79	38	-80
-18	52	-1
-100	-84	-23
11	64	-40
-67	24	72
92	6	-61
-100	-85	-80
-46	45	32
18	61	-44
89	-21	-32
91	-46	-10
94	-21	-37
99	-61	-3
78	-74	30
-21	29	24
32	79	-75
8	83	-56
34	88	-86
-45	14	61
-76	98	9
-28	-40	97
-74	57	47
77	58	-97
55	-100	77
100	84	54
89	22	-74
-33	64	1
-100	-54	-53
52	-5	-13
-20	-40	90
-35	100	-32
100	95	100
-77	54	52
-100	-23	-59
-66	48	48
-100	-46	-69
10	54	-30
-95	93	32
12	-26	46
-100	-50	-41
65	-59	28
-100	-94	-62
-47	16	61
13	30	-10
69	-57	22
69	39	-72
-79	79	30
31	-47	48
62	-25	-3
-86	24	90
16	51	-33
81	38	-82
13	35	-14
84	-39	-10
93	-65	7
-24	97	-39
-45	8	67
12	-30	49
-100	63	65
32	59	-56
-68	70	29
-67	-5	100
71	-28	-8
-61	92	0
-100	-93	-65
100	69	91
39	75	-78
79	-14	-30
-100	-99	-82
-33	49	16
-100	-100	-33
-100	-83	-95
36	64	-64
23	-1	11
92	-13	-43
9	79	-53
100	94	69
74	11	-49
-100	-35	-30
2	50	-18
69	66	-98
-25	69	-11
-11	55	-11
-8	7	33
-87	83	34
-52	69	14
12	53	-31
-72	41	60
-13	36	9
-7	71	-31
-18	-43	90
67	-29	-3
-97	94	33
-11	50	-6
31	27	-24
-16	-48	94
93	24	-79
-84	19	93
74	-49	10
-80	16	92
87	50	-99
84	-58	9
-38	-10	78
-33	-13	76
73	-100	60
78	-90	45
-90	73	46
83	-18	-29
35	-37	35
97	-50	-11
26	56	-47
6	-51	76
26	37	-29
91	-18	-37
-69	71	28
-3	62	-25
10	-1	23
51	52	-67
-65	79	17
16	93	-73
39	-41	35
-37	61	8
-100	60	68
89	-5	-47
-100	14	-85
85	-87	36
4	-4	32
-100	-59	-41
92	-71	13
-51	10	71
75	-53	13
-12	49	-4
-78	53	54
77	53	-92
24	77	-65
76	-91	48
0	-37	68
65	-85	53
97	-34	-27
69	45	-77
100	-56	-9
-100	-43	-37
-79	64	45
69	50	-82
-5	-56	91
74	0	-38
-63	30	62
39	-30	24
30	-55	57
17	-30	45
-100	52	76
2	-59	87
-8	-34	73
-46	54	23
-31	-15	76
-49	53	27
66	35	-65
82	-58	10
7	-53	77
24	74	-62
-93	59	63
-72	77	25
23	-32	41
-74	9	93
33	-75	74
-2	100	-63
-100	-83	-83
100	64	77
80	-53	8
34	-93	90
-100	-64	-100
81	-84	37
-45	77	0
38	39	-42
-7	69	-29
-43	18	55
-8	67	-25
64	0	-29
3	43	-13
100	-33	-31
-81	57	53
37	-22	18
49	-25	10
52	12	-29
28	-59	62
64	-82	51
-37	2	65
82	-64	16
-1	-45	76
66	-14	-17
-100	-88	-70
1	48	-15
8	-36	59
32	-45	45
-39	98	-26
-17	63	-13
-34	100	-33
22	36	-24
-100	-93	-95
89	-94	39
29	-97	99
3	-50	77
-82	91	21
28	87	-79
53	18	-36
-19	-24	73
39	-8	3
-50	-15	94
44	-57	45
-25	42	15
-100	-77	-23
-3	58	-22
-23	60	-5
84	-89	39
35	15	-16
11	-16	37
78	35	-76
-19	-49	97
8	-70	92
100	38	-99
78	7	-49
-14	42	4
-92	76	45
63	-34	5
-70	44	56
33	-70	68
100	87	63
-80	78	32
-62	98	-5
-63	3	88
14	-8	26
6	80	-51
-100	-75	-73
85	4	-52
56	-80	56
80	-6	-38
-100	49	79
64	1	-30
-4	18	18
54	25	-43
37	-48	44
51	74	-88
50	-13	-3
-100	48	80
79	-54	10
-13	-15	58
-4	0	36
67	-94	59
0	24	9
-80	18	90
37	-53	48
-47	12	65
-38	79	-9
-2	63	-27
6	-28	53
-61	46	45
-6	21	17
85	29	-77
67	-76	42
-30	-30	90
72	-91	52
45	-14	3
-68	10	87
-82	47	64
40	-28	21
95	-49	-10
80	-99	52
42	-49	39
24	15	-6
42	20	-28
-16	80	-31
7	-49	73
-40	72	0
-13	12	33
-100	-29	-92
46	-41	28
28	86	-78
49	35	-49
-26	76	-17
-100	-10	-74
60	-100	72
51	84	-98
25	58	-48
11	-45	65
83	-37	-11
-74	38	65
82	-19	-27
61	74	-98
-55	0	84
-54	-14	97
-63	12	80
51	79	-93
14	27	-7
44	5	-15
-90	91	29
-100	-63	-49
-100	-72	-75
-28	16	43
-100	-99	-16
100	100	76
74	6	-44
41	70	-75
79	-80	35
58	60	-82
61	-72	44
53	-23	4
47	36	-47
86	-13	-37
12	25	-4
54	-61	40
-26	74	-15
11	82	-58
-27	17	41
30	-48	50
-3	61	-24
-100	-41	-31
-8	-2	41
-68	67	31
45	-82	69
-100	-75	-66
26	97	-87
37	-67	62
-41	-27	97
-61	30	60
48	65	-77
-42	75	-1
87	22	-72
80	47	-90
26	84	-74
-79	23	84
65	66	-94
-36	37	30
-87	58	58
-35	6	59
-100	-72	-62
24	-78	85
-10	28	14
100	97	94
82	1	-47
88	48	-98
42	-6	-2
89	-19	-34
-75	87	19
-96	69	56
87	-26	-25
-31	-35	95
-35	46	21
73	-35	-3
-16	90	-40
24	-42	50
21	64	-50
-23	55	0
66	7	-37
-22	-29	81
-52	-19	100
60	-58	31
-56	78	9
-85	55	59
29	50	-44
5	-66	91
-35	54	13
-34	59	7
-24	78	-21
-58	-2	89
-21	83	-29
0	-8	40
-40	-12	82
-82	93	19
62	43	-68
-100	-57	-35
93	15	-71
-24	24	31
61	-89	60
64	71	-97
-30	23	38
82	-13	-33
34	79	-77
-89	20	97
67	-29	-3
-41	-23	93
12	-49	68
-44	38	37
3	17	12
6	-12	38
-30	49	13
3	-24	52
25	1	7
-52	70	13
-33	100	-34
-100	-62	-73
-59	-9	97
-4	93	-55
-48	63	16
-100	-15	-67
37	-50	45
-5	-56	91
5	19	9
-100	-11	-79
22	42	-30
-21	21	31
71	-73	35
39	-98	90
82	25	-70
-100	-53	-28
97	-13	-47
78	-44	1
63	-12	-16
-38	8	60
-84	93	21
-33	52	13
2	29	2
91	-3	-51
-51	5	76
31	-68	69
45	71	-80
-45	48	28
-93	44	77
-22	-13	66
75	-63	22
2	-12	42
-91	81	40
71	41	-75
12	83	-60
26	-20	27
-99	99	30
20	46	-32
36	-34	31
-100	-68	-36
-100	-88	-78
-26	71	-13
-52	93	-9
98	-28	-34
82	-2	-44
59	50	-73
94	23	-79
63	31	-58
39	84	-87
-43	0	72
72	-4	-32
-84	97	17
3	18	12
85	-49	-1
-34	59	7
49	-22	7
-46	40	37
-22	52	2
-16	70	-21
-100	-82	-52
-40	58	13
-81	91	21
-100	-61	-52
38	17	-20
-75	51	54
-6	-47	83
-19	89	-36
-15	75	-27
11	87	-63
75	-74	33
54	62	-80
4	38	-9
34	37	-36
47	-20	7
73	-44	6
27	28	-21
67	-99	65
-21	-8	60
-100	-92	-86
-25	47	10
-13	-3	47
100	-66	1
32	-69	69
-38	10	58
-28	31	28
50	-95	77
70	-62	26
-34	37	28
12	-79	97
-5	42	-4
1	58	-25
-26	20	37
-29	89	-27
-25	-40	94
-91	92	29
-34	63	3
-1	93	-58
-91	90	31
-18	-51	99
100	-61	-4
1	35	-3
-23	88	-32
-100	-81	-81
64	-14	-15
95	-89	28
-57	-5	91
-42	29	43
-100	-98	-18
-100	-42	-40
-5	-14	50
-58	37	51
-12	-24	67
-8	-36	75
-10	-14	55
-100	4	-81
26	25	-17
38	-52	46
-100	-75	-58
-6	-63	99
-18	43	7
63	-35	6
61	-7	-19
82	-46	-1
-33	70	-5
7	89	-61
49	-39	23
51	-12	-5
-54	71	14
-71	88	14
92	-47	-10
68	41	-72
-5	-49	84
-50	21	59
-10	60	-17
-5	-34	70
99	-72	8
31	-29	31
85	27	-75
69	-92	56
38	-78	72
-53	71	13
73	-70	31
5	-17	44
-2	2	32
-51	13	67
-11	62	-18
95	-86	25
63	-25	-4
-6	86	-46
-75	67	38
3	68	-37
62	-99	69
62	33	-59
59	48	-71
-68	68	30
5	-14	41
19	-30	43
-68	85	14
-25	40	17
88	-63	10
90	-42	-13
17	40	-23
5	84	-54
-64	-3	95
35	45	-45
71	-57	20
-82	61	50
-73	59	44
17	37	-20
66	-97	64
34	-15	14
-77	68	39
45	3	-14
-100	-30	-77
-77	77	30
91	18	-72
-100	-99	-70
73	48	-84
-69	39	59
-66	86	11
77	-14	-27
72	-44	6
14	-9	28
93	-26	-31
67	-38	5
38	46	-48
-100	-45	-89
12	38	-17
-44	60	15
-56	93	-6
-37	84	-15
23	-36	45
-87	43	73
-79	96	14
95	-25	-34
-56	-14	99
80	-79	33
-34	-16	80
-12	36	8
60	-91	64
16	-46	62
-81	39	71
-54	22	62
18	-43	57
-51	81	2
32	7	-5
72	44	-79
40	60	-64
-100	-11	-100
-53	65	19
100	75	86
74	-98	57
52	82	-97
8	39	-14
64	9	-38
-46	30	46
96	26	-84
-43	94	-19
-46	11	65
21	47	-33
-13	-46	89
-45	78	-1
-66	92	5
68	-20	-13
57	-1	-21
-66	21	74
-48	85	-5
75	-1	-38
54	-72	50
96	-40	-20
-50	6	73
67	-50	17
-25	23	33
99	7	-69
-20	75	-22
-18	63	-12
4	-58	84
-8	86	-44
-32	31	32
-67	8	87
3	21	9
-1	-34	66
-7	29	10
54	-57	36
-82	50	61
-91	78	42
-23	2	52
-100	-94	-74
84	-53	4
-100	-64	-64
93	37	-92
-35	22	44
95	-71	11
48	-65	50
-62	15	76
13	50	-29
2	48	-17
-39	75	-4
-77	23	82
32	19	-17
59	-21	-4
-5	-47	82
97	-92	29
-39	44	26
99	-25	-38
88	-64	10
-89	29	88
-28	78	-17
-42	24	48
-24	-39	92
24	-11	20
-48	93	-13
97	20	-79
-43	8	65
-33	45	20
2	100	-67
-85	100	15
100	-7	-56
67	-88	54
26	59	-50
-93	67	55
3	68	-37
-41	17	54
-13	-3	47
-100	-9	-63
-23	84	-28
53	-17	-2
15	67	-47
-15	0	46
72	24	-59
40	65	-69
27	44	-36
-34	-30	93
22	19	-8
83	24	-70
-100	-82	-64
20	-43	55
-35	12	53
76	-59	17
6	1	25
80	-35	-10
-18	62	-11
58	36	-58
25	-4	12
29	86	-79
42	16	-24
17	95	-76
89	-72	17
47	90	-100
-60	92	0
-29	73	-11
-42	5	67
-41	89	-16
39	7	-12
89	23	-75
2	7	23
62	-28	0
-45	96	-19
75	-96	54
-13	47	-2
-70	80	20
-56	97	-9
100	78	60
-36	23	44
23	0	10
-100	-71	-76
7	-53	77
8	73	-47
26	15	-7
-14	35	11
30	-40	42
-25	64	-7
48	-66	51
-100	-88	-94
56	-36	14
-49	47	32
-99	35	92
-34	34	31
94	-12	-45
-21	47	6
74	-6	-32
59	74	-96
9	-44	66
-80	38	71
29	38	-32
72	25	-61
57	32	-53
57	-39	15
-52	70	13
-100	-42	-46
13	-22	41
67	7	-38
17	33	-16
-29	92	-30
9	73	-48
-83	55	57
34	58	-57
-36	68	0
-16	-37	83
-14	74	-26
-100	-56	-69
-56	82	5
98	-8	-53
41	-73	64
21	93	-78
49	-89	72
-68	46	51
47	-21	8
25	51	-41
-75	33	71
-81	85	26
67	-49	16
-33	88	-22
-3	-63	96
82	29	-74
25	31	-22
-87	92	25
-100	-77	-69
90	25	-77
58	75	-96
-84	100	15
6	-31	56
33	-4	4
43	5	-14
-24	35	21
27	41	-34
56	-26	4
-53	82	2
93	-91	32
91	35	-88
-100	-63	-43
-68	35	62
-2	2	32
-1	-20	52
-100	-3	-97
65	-33	2
95	-64	4
35	1	-2
23	32	-21
-100	-92	-89
41	-81	72
66	-21	-10
55	-94	71
47	-8	-5
100	78	82
-69	12	86
-96	63	62
-1	66	-31
-15	83	-34
94	-5	-52
-25	92	-34
92	-96	38
53	76	-92
-74	63	41
58	-24	0
80	42	-84
-100	3	-92
12	-67	86
-35	-33	97
34	-55	53
84	-30	-19
-27	-14	71
100	52	88
56	10	-31
78	58	-98
97	-86	23
63	33	-60
89	49	-100
-29	40	21
27	-10	16
28	21	-15
72	61	-96
47	55	-66
-37	45	23
-96	70	55
61	-18	-9
34	-56	54
-54	96	-10
75	-13	-27
68	11	-43
-26	-34	89
-72	50	52
-30	54	8
57	-68	44
-18	-1	50
3	72	-41
-35	4	61
-29	69	-8
28	95	-87
-62	61	32
59	8	-32
-19	84	-31
58	-61	36
60	15	-40
-84	13	99
17	10	6
71	-59	22
-88	21	95
6	67	-39
67	58	-88
-100	-42	-83
76	-19	-22
41	18	-24
41	-30	22
-70	4	94
18	7	8
-56	23	63
46	-41	28
-37	96	-26
-8	-54	92
8	9	16
57	-31	8
-1	20	13
-30	55	7
-4	-6	42
19	40	-25
83	-82	33
81	-92	45
79	-76	31
-14	-32	76
-9	27	14
-6	-27	64
-12	61	-16
-100	-79	-95
-59	39	50
-100	-64	-46
64	-14	-15
-21	-2	54
27	-89	93
-55	-5	89
-100	-91	-44
-55	58	28
59	63	-85
57	-71	47
-28	100	-39
89	-18	-35
19	35	-20
-93	99	24
51	-98	79
80	-66	20
-45	28	47
31	-5	7
-57	59	28
81	-25	-20
-64	94	1
-13	-21	65
-62	68	25
21	71	-57
58	-45	20
34	-44	42
-36	73	-5
-5	-19	55
-19	61	-9
34	36	-35
78	-96	51
-1	15	18
-16	-19	66
-100	-40	-86
-100	-24	-55
-24	2	53
49	20	-34
-91	63	57
37	-18	14
78	-5	-37
96	31	-89
97	-7	-53
47	82	-92
-10	43	0
55	21	-40
-100	-84	-37
78	-37	-6
78	-16	-26
51	-4	-12
37	-64	59
-100	-47	-86
-44	43	32
82	-94	45
-20	48	4
-100	-57	-64
5	25	3
79	-51	7
-14	55	-8
61	59	-83
-100	-65	-35
31	-45	46
9	46	-22
89	39	-90
100	-73	8
-90	53	66
39	39	-43
-33	69	-4
-71	20	80
78	5	-47
72	-29	-8
62	4	-31
-23	37	18
-91	82	38
87	-99	46
-92	26	94
-50	10	69
62	-55	26
-77	41	65
100	-84	18
35	-1	-1
39	62	-65
43	27	-35
14	80	-59
68	0	-33
31	36	-33
28	-77	80
-100	-62	-50
0	57	-23
77	-19	-23
98	25	-85
-94	40	82
-41	19	52
-66	93	4
15	17	1
-100	-97	-69
-24	-24	78
55	32	-51
87	-6	-45
-91	50	70
-58	-2	89
-34	51	14
-48	-18	95
87	14	-64
-7	-21	59
-100	-76	-43
-51	-15	95
97	-1	-59
-15	6	40
54	34	-52
40	-73	65
37	-90	84
-42	61	13
91	9	-63
-60	23	67
-63	96	-1
-31	-14	75
27	-19	25
84	-67	17
20	62	-47
86	27	-76
87	-99	46
80	-46	1
-16	-42	88
75	51	-89
-100	-81	-40
-82	53	58
26	-9	16
34	-89	86
14	15	4
-44	99	-23
68	-89	54
45	-61	49
36	-18	15
-34	6	58
98	-84	21
56	-64	41
-38	78	-8
83	2	-49
19	88	-72
-22	-22	74
-69	29	69
-100	-71	-56
97	35	-94
49	-88	71
15	57	-37
-92	33	87
-69	64	35
-3	12	23
-97	64	61
-7	-55	92
33	-77	75
-11	55	-11
-29	-22	81
-100	-55	-22
43	67	-74
84	-61	11
80	51	-93
55	-10	-11
37	-70	65
37	38	-40
-26	40	17
51	-21	4
-14	63	-16
-100	-82	-51
12	79	-56
76	5	-45
-60	51	39
48	-8	-6
-21	-21	72
59	-8	-16
-54	88	-2
82	11	-56
81	-34	-12
-31	49	14
88	-74	21
40	18	-23
32	-21	22
-100	-94	-92
12	69	-46
-94	47	75
80	-80	34
-81	36	74
58	-99	73
13	-29	48
32	5	-3
-37	99	-29
-100	-48	-54
-44	46	29
-100	-50	-85
13	-57	75
43	17	-25
51	-23	6
-92	64	57
-100	-54	-35
50	-69	52
-10	69	-26
-61	-9	98
-100	-59	-84
30	-99	100
54	-75	54
46	-96	81
79	-39	-5
86	-43	-8
14	13	6
-100	-46	-94
97	-56	-5
47	-64	49
-38	18	50
-100	6	-79
45	82	-90
54	-26	6
-29	35	25
-5	-23	59
-82	65	46
-82	23	87
-11	13	30
-100	-56	-26
87	-80	27
100	-71	6
67	-30	-3
-81	81	30
19	7	7
22	20	-9
55	-10	-11
31	-90	90
-39	34	36
14	-57	74
-42	39	34
-74	34	69
83	1	-48
38	-69	63
55	42	-61
40	-35	28
-60	38	52
15	-45	62
-72	18	82
87	-65	13
67	-50	17
58	-98	72
22	-31	41
-83	47	65
-30	78	-15
83	12	-58
-14	-19	63
-100	-74	-20
47	24	-36
-93	21	99
80	22	-65
35	-1	0
-32	92	-27
-56	67	20
26	31	-23
-13	-31	74
90	-99	43
100	60	86
80	54	-96
-78	13	93
28	-67	70
89	-28	-25
-97	62	64
31	22	-19
38	95	-96
-26	-41	96
-94	37	85
-100	-42	-69
38	0	-4
18	29	-13
26	17	-10
-30	96	-33
-100	-97	-34
-100	-77	-41
-32	33	30
0	-57	87
46	-20	8
-70	73	28
-91	37	82
58	70	-91
-2	-38	71
95	35	-92
-22	88	-33
-25	-20	75
41	-32	24
-21	69	-15
7	-26	50
-16	-48	94
2	30	1
-28	-1	59
-24	-7	61
-9	75	-32
80	-35	-10
-100	-61	-66
25	-15	23
-79	13	94
-68	83	16
29	-28	31
-86	35	80
8	-53	76
58	-35	11
86	-34	-17
-4	-25	60
20	34	-20
54	-66	45
56	72	-91
-37	96	-26
25	-52	59
-8	-54	92
76	20	-59
8	58	-32
12	-3	23
46	51	-61
-64	16	77
85	-97	46
93	-96	37
56	-17	-5
71	53	-87
93	-54	-4
22	-6	17
1	94	-60
-84	46	67
-31	77	-13
64	-20	-9
-100	-99	4
19	-50	63
89	-35	-18
-17	79	-29
69	7	-40
-61	62	29
-59	-12	100
1	64	-31
-28	-22	80
90	-86	30
-17	52	-3
-36	42	25
13	61	-40
-81	75	36
71	-52	15
-53	16	66
28	69	-62
-99	44	83
77	-91	47
76	-87	45
64	13	-41
73	-86	46
95	19	-76
78	0	-42
-41	62	11
34	20	-20
-41	49	23
-41	96	-22
-44	99	-22
-65	53	42
-100	-81	-91
94	-23	-35
-94	49	73
24	-4	13
-77	11	94
36	-16	14
-63	94	1
-68	67	31
10	78	-53
10	-55	76
-100	-99	-98
68	-32	-1
43	-77	66
-27	-21	78
81	-89	41
-24	-14	68
-83	21	90
